data:max_stress_xx:value,data:max_stress_yy:value,data:max_vonmises_stress:value,data:p1_stress_xx:value,data:p1_stress_yy:value,data:p1_vonmises_stress:value,data:p2_stress_xx:value,data:p2_stress_yy:value,data:p2_vonmises_stress:value,data:p3_stress_xx:value,data:p3_stress_yy:value,data:p3_vonmises_stress:value,data:p4_stress_xx:value,data:p4_stress_yy:value,data:p4_vonmises_stress:value,data:p5_stress_xx:value,data:p5_stress_yy:value,data:p5_vonmises_stress:value,data:p6_stress_xx:value,data:p6_stress_yy:value,data:p6_vonmises_stress:value,data:p7_stress_xx:value,data:p7_stress_yy:value,data:p7_vonmises_stress:value,data:p8_stress_xx:value,data:p8_stress_yy:value,data:p8_vonmises_stress:value,data:p9_stress_xx:value,data:p9_stress_yy:value,data:p9_vonmises_stress:value
11652.38504,21359.44324,29270.67998,-1033.987866,3501.431564,4142.833465,1528.419148,8507.855645,7823.707038,-7.667907302,9769.793386,9773.330532,-0.12645048,9757.716082,9757.825931,-0.045398687,9752.144277,9752.165019,0.089574422,9747.517079,9747.439565,-7.665698993,9770.754527,9774.251643,1569.434138,8446.301265,7752.491896,-1015.232701,3515.515291,4138.172616
11427.60971,20892.90427,28643.32655,-1067.633946,3342.551443,4010.640619,1407.973347,8746.229456,8096.766867,-6.753055196,9882.481963,9885.769643,-0.191240474,9880.245593,9880.412361,0.028898528,9871.243731,9871.228557,0.17911746,9862.740092,9862.585746,-6.862160239,9882.972332,9886.30058,1435.385041,8705.20439,8049.149418,-1055.405205,3353.16186,4009.461104
10986.77387,19744.62152,27185.81991,-1056.712747,3192.543062,3854.50675,1337.880025,8674.169273,8047.832153,-6.563417025,9769.51068,9772.684265,-0.140398887,9764.651662,9764.773964,0.024041441,9758.092657,9758.079728,0.126357327,9752.057576,9751.948465,-6.548785993,9769.433892,9772.602487,1333.772386,8680.569755,8055.213288,-1058.546244,3190.996221,3854.705554
11384.70935,21022.03956,28729.04701,-1035.839095,3355.018884,3998.361651,1452.847209,8497.914545,7837.728708,-7.349418186,9705.087693,9708.504486,0.131382552,9682.415829,9682.303373,-0.021412871,9688.867476,9688.876935,-0.159489826,9696.133507,9696.273437,-7.304401788,9703.626817,9707.077296,1388.321375,8598.860058,7953.625086,-844.5258056,3754.267552,4200.669987
11164.38062,20113.4201,27698.83431,-1063.844051,3272.071838,3937.805776,1375.397716,8730.544054,8091.708444,-6.607899471,9848.705243,9851.919672,0.049572383,9835.26022,9835.217752,0.028146438,9837.6547,9837.639758,-0.062395583,9840.551084,9840.605713,-6.791818267,9849.639467,9852.916856,1427.975106,8649.903651,7997.745689,-1040.377893,3289.643274,3932.721629
10782.62195,19362.78138,26674.88432,-1071.559262,3033.181958,3708.345603,1228.129755,8962.950154,8373.680687,-4.750926675,9957.917264,9960.323221,0.116894877,9946.631485,9946.5307,0.028350906,9952.117674,9952.103379,-0.118449127,9957.765646,9957.868909,-4.726433222,9957.842,9960.237842,1221.574153,8974.09172,8386.808779,-1074.598454,3031.758393,3709.764749
10449.58981,18636.41663,25735.32375,-1080.662576,2796.317595,3484.943489,1057.920239,9389.002185,8863.411346,-2.130600936,10227.12229,10228.26322,0.255500803,10213.58445,10213.36311,0.005682515,10225.69578,10225.69301,-0.25509455,10237.81501,10238.03611,-2.273373472,10227.29751,10228.51107,1095.697021,9327.845097,8790.7939,-1065.194183,2809.482118,3483.847473
11184.7446,19974.15953,27541.8647,-1055.250284,3282.434535,3940.585532,1394.317062,8679.304122,8035.336756,-6.784247679,9825.007752,9828.282292,-0.101367006,9817.759194,9817.847782,0.023045664,9813.04891,9813.036446,0.086351139,9808.893394,9808.819179,-6.904139895,9825.67635,9828.989713,1430.338283,8624.546052,7971.688808,-1039.272307,3294.980527,3937.673447
11510.89781,21285.54348,29082.88785,-1044.129508,3399.711461,4049.928753,1463.977317,8547.522538,7882.175563,-7.418957029,9750.611612,9754.08407,0.329118138,9719.028462,9718.743434,-0.017049155,9734.833894,9734.840885,-0.357861464,9751.456205,9751.7671,-7.435065241,9750.586244,9754.069195,1462.65609,8550.538589,7885.894269,-1044.965726,3400.602236,4051.684249
11373.69675,20565.15099,28272.80307,-1043.187794,3369.774074,4016.302474,1459.685775,8607.967954,7944.947737,-7.191262669,9819.679673,9823.103135,0.185723899,9796.924148,9796.763569,0.012886145,9805.835574,9805.827928,-0.205476731,9815.402389,9815.581072,-7.169902104,9819.539118,9822.956419,1452.650647,8618.413197,7957.032389,-1046.30694,3367.060993,4016.625095
10651.1062,18993.88912,26205.53102,-1072.599967,2922.988182,3600.49956,1159.98427,9167.934062,8604.576746,-3.349570787,10110.86024,10112.60479,0.222840562,10097.20096,10097.00816,0.014873197,10107.72659,10107.71922,-0.222416962,10118.2993,10118.4924,-3.415676253,10110.95003,10112.72821,1171.569036,9151.049401,8584.726872,-1068.15375,2928.649354,3601.999099
11281.45798,20489.0664,28150.8302,-1063.710318,3301.084052,3965.682232,1393.304449,8743.984145,8099.92152,-6.610912763,9877.297444,9880.521944,-0.03451173,9868.044992,9868.075812,0.030627494,9866.438676,9866.422679,0.023594086,9865.297732,9865.278171,-6.659835367,9877.539771,9880.781185,1407.335204,8722.2283,8074.521096,-1057.339131,3305.569544,3964.023344
10758.45207,19128.94665,26433.77803,-1072.475626,3043.885365,3718.899157,1235.383721,8992.043936,8400.84849,-4.606972978,9994.476672,9996.818873,0.116037362,9983.585971,9983.485705,0.027084074,9989.037111,9989.023429,-0.117287529,9994.628476,9994.730479,-4.552316618,9994.355499,9996.672396,1224.42573,9009.350126,8421.148172,-1077.215369,3040.052294,3719.506516
11421.08368,21152.27404,28914.32493,-828.7263101,3815.356642,4250.800193,1430.436095,8494.690295,7836.586628,-7.544092933,9638.366774,9641.828696,-0.157989626,9627.3661,9627.503077,-0.092226912,9620.48929,9620.533156,0.11164066,9614.655017,9614.557993,-7.362243885,9640.304424,9643.589308,1506.666946,8374.595061,7699.160075,-1018.842547,3422.957822,4052.897
11624.68115,21558.16679,29430.7046,-1028.029336,3478.346649,4118.285999,1514.550492,8407.370782,7727.80232,-7.526299996,9657.388749,9660.755273,-0.247067952,9648.295172,9648.509408,-0.114386621,9637.298377,9637.353176,0.195995983,9627.402064,9627.231829,-7.541441398,9657.162563,9660.546046,1505.959211,8420.244365,7742.396585,-1031.99441,3474.638701,4118.46954
11800.36167,21916.06555,29917.63844,-1010.933752,3559.856738,4181.879687,1586.743725,8393.007583,7694.351543,-7.64960517,9725.478601,9728.887337,-0.031234832,9705.635677,9705.663631,-0.102789822,9704.754666,9704.803936,-0.01695211,9704.963812,9704.979372,-7.698398679,9724.852814,9728.313299,1562.141762,8429.982152,7736.898852,-1022.322721,3551.1129,4184.593959
11742.15176,22151.22116,30120.39619,-795.5933558,3939.907735,4349.555983,1520.451555,8351.11152,7668.364326,-7.412210216,9586.010086,9589.220827,0.234236376,9551.236499,9551.032038,-0.230425202,9563.347936,9563.460048,-0.306600673,9576.722684,9576.987665,-7.291929612,9586.470523,9589.59721,1536.659148,8325.249402,7638.893646,-786.111501,3946.548739,4346.320099
10763.50474,19064.8545,26374.21345,-1070.341029,3050.788193,3723.125324,1245.489231,9005.106628,8411.113953,-4.535796282,10022.54629,10024.85662,0.008951101,10016.89278,10016.8855,0.026291588,10017.27184,10017.25861,-0.009837663,10017.78169,10017.79069,-4.594576451,10022.67282,10025.01048,1257.463062,8986.441005,8389.130295,-1065.225537,3054.828716,3722.352896
11451.40775,21192.11434,28956.39387,-1028.953456,3401.209406,4038.606485,1485.767929,8454.164257,7783.90749,-7.429110529,9694.853478,9698.255595,-0.176351973,9685.074449,9685.227874,-0.047096864,9677.144347,9677.166079,0.140265177,9670.13638,9670.015092,-7.460375709,9693.84794,9697.308056,1443.242271,8520.923691,7860.823759,-1048.911742,3387.439955,4044.405528
10882.61238,19491.40929,26867.47217,-1065.007851,3118.803019,3787.431848,1287.815701,8820.239364,8210.544273,-5.735493741,9870.32298,9873.166353,0.17687107,9853.636788,9853.48387,0.033508754,9861.981949,9861.964726,-0.182933757,9870.641945,9870.801057,-5.782753033,9870.491729,9873.354115,1299.130129,8802.171415,8189.452003,-1059.95673,3122.353344,3786.198905
11753.81715,21900.02423,29844.18489,-1008.577986,3537.019322,4161.574397,1565.457078,8305.835015,7613.503064,-7.226947615,9614.914401,9617.998767,-0.446857416,9611.710343,9612.097149,-0.216110033,9591.669832,9591.774856,0.377056547,9572.877698,9572.549438,-7.306743339,9614.465981,9617.61136,1549.567401,8329.83741,7640.739114,-1016.007151,3530.669656,4162.644416
10672.15061,18841.47723,26071.08289,-1047.273452,3032.36728,3685.554426,1271.56021,8870.436839,8269.783207,-5.059106187,9944.241659,9946.78382,0.122808627,9931.854523,9931.748425,0.030127922,9937.625993,9937.610699,-0.125243147,9943.586217,9943.695195,-4.920898662,9943.895233,9946.375398,1242.764045,8915.663829,8322.861449,-1059.541823,3022.991237,3687.752985
11009.66178,19794.82117,27286.12532,-1075.159736,3179.624883,3855.111739,1309.612916,8874.899632,8257.363729,-5.661383057,9929.042941,9931.865941,-0.003814992,9921.380761,9921.384565,0.034354973,9921.172256,9921.154699,-0.000805984,9921.238275,9921.239471,-5.625646153,9928.929191,9931.737165,1301.617088,8887.542007,8272.14333,-1078.76271,3176.979066,3855.875555
11453.94654,21211.72663,28960.69287,-1013.289312,3431.435662,4060.024786,1508.0388,8285.781891,7610.010203,-6.99045896,9550.483943,9553.463437,0.00753838,9526.5622,9526.555009,-0.211940126,9527.908319,9528.011418,-0.07527644,9530.464369,9530.529072,-7.198732505,9549.529961,9552.661137,1473.921354,8339.813836,7671.526103,-801.5953055,3836.242392,4248.458828
11087.17417,19963.07696,27504.4665,-1058.788257,3241.115948,3901.724292,1369.616596,8745.923034,8110.148386,-6.370077934,9870.826673,9873.944727,0.017731717,9859.785926,9859.771059,0.033200491,9860.6357,9860.618437,-0.026842605,9861.892854,9861.916639,-6.251479393,9870.322676,9873.396108,1339.121012,8793.632056,8165.744006,-1072.565097,3230.981127,3904.751545
11631.01911,21698.89764,29534.62465,-994.9403234,3503.559649,4121.566321,1552.443364,8144.89308,7457.902166,-5.841772134,9450.5062,9452.681976,0.31254871,9406.358761,9406.08426,-0.491933332,9422.989174,9423.231063,-0.421970636,9440.914617,9441.278084,-6.156114306,9449.720219,9452.097422,1527.470323,8184.006469,7501.830162,-774.9535255,3903.655896,4297.864948
11274.45794,20569.28914,28194.73047,-1059.171841,3286.641237,3949.960219,1384.834019,8652.272416,8010.278425,-6.932503241,9777.926203,9781.251404,-0.161376119,9772.708589,9772.849827,0.013904384,9765.196574,9765.188712,0.143709608,9758.305302,9758.181899,-7.006798341,9778.404386,9781.751552,1408.805013,8615.813576,7968.278869,-1048.443826,3296.038267,3949.046725
11503.91081,21331.93813,29133.10415,-1035.252089,3426.980459,4072.759308,1480.460199,8438.790137,7768.59184,-7.486497515,9656.104715,9659.497988,-0.123990323,9642.618291,9642.726038,-0.083574984,9637.304835,9637.344496,0.079588811,9633.01738,9632.948467,-7.529090467,9655.689499,9659.122956,1463.902878,8465.211833,7798.938364,-1043.214329,3421.750064,4075.354163
10982.09157,19690.07537,27154.69762,-1075.415321,3151.501298,3826.757703,1295.869701,8927.707009,8315.345588,-5.298449052,9974.891471,9977.554049,0.189488748,9959.038302,9958.874447,0.032490867,9967.969124,9967.952591,-0.192746618,9977.123445,9977.290938,-5.443191912,9975.27947,9978.006064,1326.025293,8881.108802,8260.632465,-1062.250593,3161.693765,3824.462974
11173.75422,20128.34173,27714.66506,-1035.253632,3297.713269,3936.288313,1440.083361,8616.170181,7960.81241,-6.911378103,9832.441427,9835.757361,0.006740395,9819.39424,9819.389022,0.024363911,9819.783471,9819.770356,-0.021281097,9820.716232,9820.735317,-6.72932531,9831.426967,9834.684181,1384.816015,8700.539747,8059.021581,-1059.836526,3279.069325,3941.440217
10894.7275,19467.64587,26852.32393,-1057.031848,3128.504317,3788.846364,1310.355743,8814.101103,8198.421274,-5.703930843,9899.366343,9902.196928,0.104259902,9886.224088,9886.13423,0.033654152,9891.12983,9891.112604,-0.109378199,9896.324261,9896.419654,-5.639419246,9899.15044,9901.954507,1295.228767,8838.103087,8226.527317,-1063.738551,3123.881873,3790.587848
11551.33285,21464.90705,29275.91898,-1014.348701,3474.940743,4108.804076,1515.29762,8245.873587,7566.710497,-6.722944663,9499.700244,9502.460691,-0.071436375,9476.998331,9477.058679,-0.336718878,9475.054284,9475.219165,-0.01632093,9474.403637,9474.416125,-6.760383112,9499.59239,9502.377552,1511.66254,8251.745133,7573.377276,-785.0949037,3886.784459,4287.262804
11014.13132,19713.35406,27212.78865,-1081.022561,3163.200536,3842.00228,1296.886597,8995.411462,8382.996691,-4.947202586,10038.52472,10041.03277,0.053418383,10030.03705,10029.99114,0.029774351,10032.52431,10032.50925,-0.055121553,10035.17655,10035.2247,-5.008450024,10038.673,10041.20875,1309.829289,8975.271386,8359.235742,-1075.317277,3167.337742,3840.739647
11030.24502,19785.64455,27287.61159,-1059.105064,3212.508874,3873.071995,1355.574017,8783.398264,8152.532851,-6.100088922,9900.000881,9903.008005,0.025004146,9889.558828,9889.537635,0.034598038,9890.731932,9890.714099,-0.031899434,9892.249266,9892.277412,-5.966347533,9899.516822,9902.470142,1324.103315,8832.496108,8209.883598,-1073.16829,3202.065224,3876.032586
11139.99915,20038.94228,27600.93602,-1075.956084,3206.918837,3881.006034,1329.201487,8923.804718,8300.599404,-5.452657399,9998.488884,10001.22553,-0.122462136,9997.120166,9997.226977,0.03305397,9991.284119,9991.267357,0.11932721,9985.677834,9985.57507,-5.55169485,9998.740816,10001.52211,1348.533513,8894.802028,8266.578552,-1067.616467,3214.203034,3880.357075
11178.0841,20105.36537,27664.17455,-1037.481144,3316.541443,3963.003035,1426.461766,8471.640463,7818.338525,-7.251620047,9654.80121,9658.138112,0.040248323,9635.607801,9635.573051,-0.053812677,9637.92165,9637.946646,-0.077538057,9641.160302,9641.227773,-7.240476741,9655.680225,9658.975743,1463.461285,8414.47366,7752.643219,-1020.666704,3329.343369,3959.376311
11222.87021,20267.82935,27872.56329,-1053.887333,3272.386615,3927.483291,1397.369519,8732.062648,8088.104082,-6.493225231,9888.615355,9891.786066,-0.153877791,9885.300337,9885.434566,0.03201537,9878.040327,9878.023691,0.144201717,9871.210237,9871.086012,-6.490073557,9888.562279,9891.73384,1394.056238,8737.861398,8095.015713,-1055.527954,3272.249578,3928.94566
10833.46209,19464.95712,26835.91474,-1087.38891,3046.006128,3733.606937,1212.705547,9085.611179,8501.101995,-4.211823624,10046.97467,10049.13578,-0.133398689,10048.76749,10048.88341,0.024002855,10042.4097,10042.39762,0.132839114,10036.1592,10036.04436,-4.355071953,10047.27695,10049.50478,1243.057073,9037.218673,8444.063415,-1074.096208,3055.762876,3730.924885
10862.76258,19480.12411,26860.12349,-1080.899757,3043.633019,3724.374113,1225.676391,9119.261513,8532.461159,-3.903083997,10106.46302,10108.47972,-0.150099072,10109.6451,10109.77553,0.019283208,10102.49361,10102.48398,0.150263863,10095.41274,10095.28288,-3.777970119,10106.24552,10108.20144,1200.69968,9157.905019,8578.070934,-1091.491236,3034.297528,3724.932076
11074.07508,19768.05386,27266.31926,-1055.665364,3229.799271,3888.311131,1366.947475,8716.996089,8082.134242,-6.471308297,9843.991678,9847.142999,-0.105171154,9838.190938,9838.282752,0.029874552,9833.255776,9833.240083,0.093983475,9828.782026,9828.701126,-6.530378529,9844.247409,9847.420925,1381.759513,8694.417313,8055.880728,-1049.157519,3235.105712,3887.370696
10986.03833,19647.053,27109.54108,-1063.119068,3186.150922,3851.087231,1332.697158,8803.136391,8179.157946,-5.968179022,9894.367716,9897.317461,0.08423313,9881.507368,9881.43481,0.034408105,9885.477261,9885.459551,-0.090716188,9889.778068,9889.857209,-5.896930995,9894.118396,9897.039091,1316.300239,8828.792538,8209.100228,-1070.426821,3180.626526,3852.509265
11315.53719,20791.81752,28463.56266,-1053.287186,3335.731923,3996.503356,1410.9022,8545.025185,7894.431737,-7.322334025,9688.80482,9692.227637,0.077721512,9669.112545,9669.045528,-0.031294783,9673.105693,9673.119668,-0.109775493,9677.958684,9678.054356,-7.320556139,9689.753812,9693.137168,1452.149698,8479.957487,7819.527431,-1034.020255,3349.346163,3991.377507
11676.52409,21473.43599,29365.96429,-994.6046109,3550.062178,4164.562201,1584.679449,8210.215181,7513.52674,-6.525235344,9547.784254,9550.382345,-0.006949699,9520.559771,9520.56372,-0.359697397,9521.73824,9521.914359,-0.084989428,9524.235168,9524.306866,-6.594828703,9547.562052,9550.206876,1577.248575,8221.700548,7526.589332,-998.1322514,3547.460117,4165.539127
11808.57201,21897.83179,29873.55295,-986.9618973,3593.545387,4203.4881,1609.669843,8176.348801,7473.108521,-6.17918993,9535.498971,9537.852251,-0.206046771,9515.785788,9515.961928,-0.44979097,9507.885534,9508.106341,0.10117573,9501.319207,9501.228623,-6.149318697,9535.564468,9537.898746,1611.846901,8172.803895,7469.021426,-985.8869699,3594.043873,4202.868297
11007.99781,19780.38206,27255.44757,-1068.935223,3186.093217,3857.078643,1320.338589,8800.952544,8179.798089,-6.056903752,9870.056808,9873.043304,0.001101023,9860.823801,9860.823465,0.033536185,9860.874336,9860.85701,-0.008877826,9861.296335,9861.304652,-6.169562776,9870.493269,9873.523894,1347.766299,8757.991635,8129.708591,-1056.684882,3195.206424,3854.520872
11313.91543,20657.98524,28373.8798,-1049.021209,3346.296383,3996.594596,1443.313943,8681.00209,8022.890212,-6.873532929,9876.120932,9879.446454,-0.025100098,9865.334767,9865.35707,0.030046431,9864.19249,9864.176628,0.01279835,9863.544129,9863.533571,-6.642271089,9874.911009,9878.158802,1375.32167,8786.173063,8145.401382,-857.9774904,3753.947017,4206.978474
11458.99804,20800.91209,28576.97384,-1039.015335,3433.552953,4079.819388,1486.622935,8511.596163,7839.606239,-7.520970628,9736.401151,9739.884603,-0.042092709,9721.097912,9721.134633,-0.034804093,9719.463222,9719.478806,0.008233176,9718.722756,9718.71582,-7.521203601,9736.446912,9739.928651,1488.595086,8508.566983,7836.11571,-1038.100862,3434.24058,4079.60797
10767.59805,18983.89061,26299.38928,-1066.263456,3083.315554,3751.746016,1271.047628,8936.239264,8333.472817,-4.976712203,9979.195289,9981.707285,0.001926388,9972.87939,9972.878093,0.030150295,9972.931275,9972.915985,-0.004042803,9973.161803,9973.165681,-4.964200037,9979.164649,9981.670992,1268.468561,8940.274039,8338.211886,-1067.379053,3082.454705,3751.937417
11380.4129,21087.41687,28841.73009,-1019.245553,3398.911154,4025.308607,1507.096517,8450.445011,7775.575039,-7.425149809,9728.207764,9731.62724,-0.029730381,9712.14776,9712.173868,-0.020300927,9711.034131,9711.042645,-9.25E-05,9710.750738,9710.751131,-7.366788842,9725.542116,9729.037369,1388.844199,8635.160825,7988.465039,-850.6727477,3780.657222,4233.548812
11290.30983,20272.58561,27937.72977,-1054.968387,3324.075247,3978.875907,1425.433628,8742.934992,8090.164711,-6.587892413,9919.628231,9922.84803,0.070677379,9905.60197,9905.541307,0.033614501,9908.956689,9908.939208,-0.080195559,9912.735727,9912.805861,-6.516375074,9919.343736,9922.535695,1408.173714,8768.915219,8120.529961,-1062.61878,3318.018483,3980.210002
11248.22188,20387.96382,28023.76304,-1053.038665,3314.459314,3971.20494,1412.013393,8639.476543,7989.918922,-6.997324633,9797.853396,9801.204731,-0.139322083,9791.352412,9791.473731,0.017362356,9784.886693,9784.876904,0.121523132,9779.033353,9778.928431,-6.970561466,9797.641886,9800.987158,1401.216652,8656.336315,8009.470319,-1057.995575,3310.886738,3972.419847
